plz,stadtteil,preis,groesse,zimmer,a_name,link
12047,Neukölln,250000.0,60.0,2.0,2-zkb-balkon-fliegerkarree-neu-tempelhof,https://www.ebay-kleinanzeigen.de/s-anzeige/2-zkb-balkon-fliegerkarree-neu-tempelhof/2144274768-196-3395
10557,Tiergarten,390000.0,61.0,2.0,verkauf-2-zimmer-wohnung-in-berlin,https://www.ebay-kleinanzeigen.de/s-anzeige/verkauf-2-zimmer-wohnung-in-berlin/2144273572-196-3502
12489,Köpenick,240000.0,60.01,2.0,sehr-gepflegte-ruhig-gelegene-2-zi-eigentumswohnung-mit-loggia-in-berlin-koepenick-o-t-adlershof,https://www.ebay-kleinanzeigen.de/s-anzeige/sehr-gepflegte-ruhig-gelegene-2-zi-eigentumswohnung-mit-loggia-in-berlin-koepenick-o-t-adlershof/2036401704-196-3367
12049,Neukölln,739000.0,112.0,4.0,lichtdurchflutete-dachgeschosswohnung-im-schillerkiez,https://www.ebay-kleinanzeigen.de/s-anzeige/lichtdurchflutete-dachgeschosswohnung-im-schillerkiez/2144178757-196-3396
13403,Reinickendorf,230000.0,56.0,2.0,vk-22001-begehrte-lage-in-westend-guter-schnitt-balkon-mit-blick-ins-gruene-zur-zeit-vermietet,https://www.ebay-kleinanzeigen.de/s-anzeige/vk-22001-begehrte-lage-in-westend-guter-schnitt-balkon-mit-blick-ins-gruene-zur-zeit-vermietet/2092128725-196-3462
14195,Dahlem,1225100.0,80.62,2.0,originelle-2-zimmer-maisonette-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/originelle-2-zimmer-maisonette-wohnung/2092013467-196-26318
14195,Dahlem,2255600.0,156.52,4.0,maisonette-traum-mit-4-zimmern,https://www.ebay-kleinanzeigen.de/s-anzeige/maisonette-traum-mit-4-zimmern/2092008891-196-26318
13407,Reinickendorf,230000.0,58.0,2.0,nur-ca-3-965-pro-qm-wfl-grosszuegige-2-zimmer-wohnung-zum-modernisieren-dicht-am-schillerpark-,https://www.ebay-kleinanzeigen.de/s-anzeige/nur-ca-3-965-pro-qm-wfl-grosszuegige-2-zimmer-wohnung-zum-modernisieren-dicht-am-schillerpark-/2036500230-196-3460
10553,Tiergarten,290437.0,91.04,3.0,kapitalanlage-in-spreenaehe-mit-solider-rendite-hell-westbalkon-gaeste-wc,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-in-spreenaehe-mit-solider-rendite-hell-westbalkon-gaeste-wc/1688433680-196-9663
12099,Tempelhof,599000.0,95.0,3.0,immoberlin-de-schoene-stuck-altbauwohnung-mit-suedbalkon-in-gefragter-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-schoene-stuck-altbauwohnung-mit-suedbalkon-in-gefragter-lage/2091728012-196-3409
13507,Reinickendorf,195000.0,55.0,2.0,2-zimmer-wohnung-mit-ebk-und-tageslichtbad-in-sehr-beliebter-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/2-zimmer-wohnung-mit-ebk-und-tageslichtbad-in-sehr-beliebter-lage/2144087900-196-3453
12157,Steglitz,399000.0,86.0,3.5,-vk-19489-we05-naehe-lauenburger-platz-attraktiver-altbau-mit-loggia-zur-zeit-vermietet,https://www.ebay-kleinanzeigen.de/s-anzeige/-vk-19489-we05-naehe-lauenburger-platz-attraktiver-altbau-mit-loggia-zur-zeit-vermietet/1811301150-196-3422
14052,Charlottenburg,379000.0,72.0,2.0,immoberlin-de-individuelle-altbauwohnung-mit-westbalkon-beim-olympiastadion,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-individuelle-altbauwohnung-mit-westbalkon-beim-olympiastadion/2036331969-196-3339
12487,Treptow,269000.0,57.0,2.5,bezugsfreie-2-5-zimmerwohnung-in-neuwertigem-zustand-und-gruenem-suedwest-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfreie-2-5-zimmerwohnung-in-neuwertigem-zustand-und-gruenem-suedwest-balkon/1917831964-196-3483
10827,Schöneberg,348000.0,50.0,2.0,erstbezug-nach-kernsanierung-cityapartment-in-bestlage,https://www.ebay-kleinanzeigen.de/s-anzeige/erstbezug-nach-kernsanierung-cityapartment-in-bestlage/2144021873-196-3447
13597,Spandau,375000.0,79.8,2.0,freie-dachgeschosswohnung-nahe-der-altstadt-spandau-mit-blick-auf-die-havel,https://www.ebay-kleinanzeigen.de/s-anzeige/freie-dachgeschosswohnung-nahe-der-altstadt-spandau-mit-blick-auf-die-havel/2092283864-196-3431
14195,Dahlem,553000.0,44.18,2.0,schoene-2-zimmer-wohnung-fuer-singles-und-kapitalanleger,https://www.ebay-kleinanzeigen.de/s-anzeige/schoene-2-zimmer-wohnung-fuer-singles-und-kapitalanleger/2092006964-196-26318
12049,Neukölln,199000.0,35.33,1.0,klein-aber-fein-1-zimmer-wohnung-im-berliner-schillerkiez,https://www.ebay-kleinanzeigen.de/s-anzeige/klein-aber-fein-1-zimmer-wohnung-im-berliner-schillerkiez/2143978786-196-3396
12157,Steglitz,369000.0,80.0,3.5,-vk-19489-we02-naehe-lauenburger-platz-attraktiver-altbau-mit-loggia-zur-zeit-vermietet,https://www.ebay-kleinanzeigen.de/s-anzeige/-vk-19489-we02-naehe-lauenburger-platz-attraktiver-altbau-mit-loggia-zur-zeit-vermietet/1811238137-196-3422
10717,Wilmersdorf,729000.0,120.0,4.0,-vk-20029-we19-investition-in-die-zukunft-zwischen-guentzelkiez-und-ludwigkirchplatz-zur-zeit-vermietet,https://www.ebay-kleinanzeigen.de/s-anzeige/-vk-20029-we19-investition-in-die-zukunft-zwischen-guentzelkiez-und-ludwigkirchplatz-zur-zeit-vermietet/1811210109-196-3539
10318,Karlshorst,449000.0,96.9,3.0,attraktive-maisonette-wohnung-im-altbau-mit-fussbodenheizung-und-pkw-stellplatz,https://www.ebay-kleinanzeigen.de/s-anzeige/attraktive-maisonette-wohnung-im-altbau-mit-fussbodenheizung-und-pkw-stellplatz/2036306201-196-25917
14195,Dahlem,1162700.0,84.74,2.0,herrliche-2-zimmer-maisonette-mit-ausblick,https://www.ebay-kleinanzeigen.de/s-anzeige/herrliche-2-zimmer-maisonette-mit-ausblick/2092007847-196-26318
10627,Charlottenburg,2000000.0,550.0,1.0,herrschaftliches-dachgeschoss-zum-ausbau,https://www.ebay-kleinanzeigen.de/s-anzeige/herrschaftliches-dachgeschoss-zum-ausbau/1948478071-196-3343
13189,Pankow,159000.0,33.0,1.0,1-zimmer-wohnung-in-pankow-an-der-grenze-zu-prenzlauer-berg-,https://www.ebay-kleinanzeigen.de/s-anzeige/1-zimmer-wohnung-in-pankow-an-der-grenze-zu-prenzlauer-berg-/2143911751-196-3472
10713,Wilmersdorf,588000.0,101.26,4.0,4-raumwohnung-in-erstklassiger-lage-von-wilmersdorf-mit-moeglichem-tg-stellplatz,https://www.ebay-kleinanzeigen.de/s-anzeige/4-raumwohnung-in-erstklassiger-lage-von-wilmersdorf-mit-moeglichem-tg-stellplatz/2143848165-196-3536
14195,Dahlem,979300.0,76.81,3.0,3-zimmer-wohnkomfort,https://www.ebay-kleinanzeigen.de/s-anzeige/3-zimmer-wohnkomfort/2092008053-196-26318
14195,Dahlem,1356300.0,104.89,4.0,charmante-weitraeumige-maisonette-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/charmante-weitraeumige-maisonette-wohnung/2092005089-196-26318
14195,Dahlem,911700.0,69.17,2.0,ideale-2-zimmer-wohnung-mit-grossem-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/ideale-2-zimmer-wohnung-mit-grossem-balkon/2092010302-196-26318
10553,Tiergarten,293564.0,92.02,2.0,kapitalanlage-in-attraktiver-lage-westbalkon-tageslichtbad-gaeste-wc,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-in-attraktiver-lage-westbalkon-tageslichtbad-gaeste-wc/1688406556-196-9663
13581,Spandau,330000.0,78.0,3.0,berliner-erdgeschoss-traum-3-zimmer-wohnung-mit-terrasse-und-garten-in-spandau,https://www.ebay-kleinanzeigen.de/s-anzeige/berliner-erdgeschoss-traum-3-zimmer-wohnung-mit-terrasse-und-garten-in-spandau/2143786976-196-3439
10249,Friedrichshain,310000.0,68.0,3.0,3-zimmer-altbauwohnung-in-berlin-friedrichshain,https://www.ebay-kleinanzeigen.de/s-anzeige/3-zimmer-altbauwohnung-in-berlin-friedrichshain/2091802444-196-3351
14195,Dahlem,1054700.0,83.21,3.0,individuelle-3-zimmer-wohnung-ideal-fuer-paare-und-familien,https://www.ebay-kleinanzeigen.de/s-anzeige/individuelle-3-zimmer-wohnung-ideal-fuer-paare-und-familien/2092009196-196-26318
13595,Spandau,180000.0,61.59,2.0,kapitalanlage-2-zimmerwohnung-mit-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-2-zimmerwohnung-mit-balkon/2091725250-196-3433
14199,Wilmersdorf,389000.0,70.86,2.5,nahe-grunewaldsee-und-exzellent-versorgt-bewohnte-2-5-zimmer-wohnung-mit-loggia,https://www.ebay-kleinanzeigen.de/s-anzeige/nahe-grunewaldsee-und-exzellent-versorgt-bewohnte-2-5-zimmer-wohnung-mit-loggia/2091862777-196-3541
14163,Zehlendorf,518000.0,66.0,2.0,exklusive-2-zimmer-etw-naehe-mexikoplatz-bezugsfertig-mit-hochwertigen-einbauten-garage,https://www.ebay-kleinanzeigen.de/s-anzeige/exklusive-2-zimmer-etw-naehe-mexikoplatz-bezugsfertig-mit-hochwertigen-einbauten-garage/2118058674-196-3527
10629,Charlottenburg,495000.0,49.72,2.0,altbau-apartment-mit-terrasse,https://www.ebay-kleinanzeigen.de/s-anzeige/altbau-apartment-mit-terrasse/2064139847-196-3341
14195,Dahlem,1511600.0,101.96,3.0,wohnglueck-im-maisonette-format-mit-3-zimmern,https://www.ebay-kleinanzeigen.de/s-anzeige/wohnglueck-im-maisonette-format-mit-3-zimmern/2092011288-196-26318
10557,Tiergarten,1395000.0,140.0,3.0,real-loft-with-great-view-towards-fernsehturm-near-hauptbahnhof-underground-parking-space-can-be-purchased-additionally,https://www.ebay-kleinanzeigen.de/s-anzeige/real-loft-with-great-view-towards-fernsehturm-near-hauptbahnhof-underground-parking-space-can-be-purchased-additionally/2143715845-196-3502
12047,Neukölln,269900.0,40.82,1.0,eigentumswohnung-fuer-selbstnutzer-in-zentraler-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/eigentumswohnung-fuer-selbstnutzer-in-zentraler-lage/2143711751-196-3395
12627,Hellersdorf,289000.0,74.0,3.0,provisionsfreie-bezugsfreie-3-zimmerwohnung-mit-balkon-in-ruhiger-und-familienfreundlicher-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/provisionsfreie-bezugsfreie-3-zimmerwohnung-mit-balkon-in-ruhiger-und-familienfreundlicher-lage/2118680137-196-3514
12167,Steglitz,449000.0,99.0,3.0,vermietete-stuckaltbauwohnung-mit-loggia,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-stuckaltbauwohnung-mit-loggia/2143674306-196-3421
14195,Dahlem,1561500.0,120.06,4.0,moderne-4-zimmer-maisonette-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/moderne-4-zimmer-maisonette-wohnung/2091976070-196-26318
14195,Dahlem,1385600.0,107.15,4.0,perfekte-maisonette-wohnung-auf-rund-107-quadratmetern,https://www.ebay-kleinanzeigen.de/s-anzeige/perfekte-maisonette-wohnung-auf-rund-107-quadratmetern/2092004553-196-26318
14195,Dahlem,1675800.0,125.76,3.0,herrliche-maisonette-wohnung-mit-sued-west-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/herrliche-maisonette-wohnung-mit-sued-west-balkon/2092005931-196-26318
10439,Prenzlauer,350000.0,50.0,2.0,traumlage-im-prenzlberg-2-zimmerwohnung-zur-spaeteren-selbstnutzung,https://www.ebay-kleinanzeigen.de/s-anzeige/traumlage-im-prenzlberg-2-zimmerwohnung-zur-spaeteren-selbstnutzung/2143659277-196-3490
14195,Dahlem,726100.0,55.72,2.0,smart-geschnittene-2-zimmer-wohnung-fuer-singles-oder-paare,https://www.ebay-kleinanzeigen.de/s-anzeige/smart-geschnittene-2-zimmer-wohnung-fuer-singles-oder-paare/2092007308-196-26318
10553,Mitte,359760.0,59.96,2.0,schoene-leerstehende-2-zimmer-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/schoene-leerstehende-2-zimmer-wohnung/2064064094-196-9670
14195,Dahlem,1107700.0,83.88,2.0,elegante-2-zimmer-wohnung-mit-sued-west-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/elegante-2-zimmer-wohnung-mit-sued-west-balkon/2092006801-196-26318
14195,Dahlem,1283800.0,87.63,3.0,3-zimmer-auf-zwei-etagen,https://www.ebay-kleinanzeigen.de/s-anzeige/3-zimmer-auf-zwei-etagen/2092012338-196-26318
13086,Weissensee,146000.0,48.04,1.0,erfolgreich-was-kleines-in-der-zv-ersteigern-,https://www.ebay-kleinanzeigen.de/s-anzeige/erfolgreich-was-kleines-in-der-zv-ersteigern-/2091542661-196-3478
12437,Treptow,228300.0,49.86,1.0,1-zimmer-altbauwohnung-treptow-koepenick,https://www.ebay-kleinanzeigen.de/s-anzeige/1-zimmer-altbauwohnung-treptow-koepenick/2143553836-196-3481
10999,Kreuzberg,449000.0,60.91,2.0,2-zimmer-altbauwohnung-in-sehr-beliebter-kreuzberger-lage-nahe-landwehrkanal,https://www.ebay-kleinanzeigen.de/s-anzeige/2-zimmer-altbauwohnung-in-sehr-beliebter-kreuzberger-lage-nahe-landwehrkanal/2143549959-196-9629
13059,Lichtenberg,199000.0,52.24,2.0,gut-geschnittene-2-zi-whg-am-rohrpfuhl-bezugsfrei-mit-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/gut-geschnittene-2-zi-whg-am-rohrpfuhl-bezugsfrei-mit-balkon/2143488841-196-9683
10713,Wilmersdorf,588000.0,101.26,4.0,kapitalanlage-in-toplage-wilmersdorf-vermietete-4-zimmer-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-in-toplage-wilmersdorf-vermietete-4-zimmer-wohnung/2143440200-196-3536
12247,Steglitz,750000.0,145.0,3.5,repraesentative-3-5-zimmer-maisonette-wohnung-berlin-steglitz,https://www.ebay-kleinanzeigen.de/s-anzeige/repraesentative-3-5-zimmer-maisonette-wohnung-berlin-steglitz/2143352404-196-3424
10249,Friedrichshain,225000.0,50.0,1.0,friedrichshain-sichere-kapitalanlage-etw-mit-attraktiver-rendite-als-inflationsschutz,https://www.ebay-kleinanzeigen.de/s-anzeige/friedrichshain-sichere-kapitalanlage-etw-mit-attraktiver-rendite-als-inflationsschutz/2091219532-196-3351
13407,Reinickendorf,585000.0,86.0,3.5,eigennutzung-oder-kapitalanlage-in-der-stadt-im-gruenen,https://www.ebay-kleinanzeigen.de/s-anzeige/eigennutzung-oder-kapitalanlage-in-der-stadt-im-gruenen/2143387272-196-3460
13359,Wedding,230000.0,55.0,2.0,2-zimmer-wohnung-als-kapitalanlage-mitten-in-der-renovierung,https://www.ebay-kleinanzeigen.de/s-anzeige/2-zimmer-wohnung-als-kapitalanlage-mitten-in-der-renovierung/2091291356-196-9666
13353,Wedding,197000.0,51.0,2.0,2-zimmerwohnung-am-schillerpark-wedding,https://www.ebay-kleinanzeigen.de/s-anzeige/2-zimmerwohnung-am-schillerpark-wedding/2117434550-196-3507
10245,Friedrichshain,285000.0,51.0,2.0,immoberlin-de-ansprechende-wohnung-in-gefragter-trendlage-bei-der-spree,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-ansprechende-wohnung-in-gefragter-trendlage-bei-der-spree/1947493441-196-3352
13581,Spandau,519000.0,96.0,3.0,immoberlin-de-charaktervolle-wohnung-mit-topambiente-suedterrasse-kamin-u-a-m-,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-charaktervolle-wohnung-mit-topambiente-suedterrasse-kamin-u-a-m-/2004550714-196-3439
12555,Köpenick,620000.0,213.8,6.0,vermietete-wohn-und-gewerbeeinheit-attraktive-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-wohn-und-gewerbeeinheit-attraktive-kapitalanlage/2091311908-196-3365
13357,Wedding,137500.0,34.5,1.0,wedding-haessliches-entlein-unrenovierte-1-zi-bleibe-mit-west-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/wedding-haessliches-entlein-unrenovierte-1-zi-bleibe-mit-west-balkon/2143254043-196-3506
12279,Steglitz,334900.0,67.0,3.0,immoberlin-de-attraktive-wohnung-mit-westbalkon-fuer-den-ersteinzug-nach-sanierung,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-attraktive-wohnung-mit-westbalkon-fuer-den-ersteinzug-nach-sanierung/2004550609-196-3428
10245,Friedrichshain,1430000.0,111.8,3.0,ihr-traum-aparte-3-zimmer-wohnung-mit-ca-60-m-sued-terrasse-in-berlin-friedrichshain-an-der-spree,https://www.ebay-kleinanzeigen.de/s-anzeige/ihr-traum-aparte-3-zimmer-wohnung-mit-ca-60-m-sued-terrasse-in-berlin-friedrichshain-an-der-spree/1531003665-196-3352
10249,Prenzlauer,275000.0,59.0,3.0,3-zimmer-etw-nahe-alexanderplatz-kapitalanlage-mit-balkon-in-berlin-friedrichshain,https://www.ebay-kleinanzeigen.de/s-anzeige/3-zimmer-etw-nahe-alexanderplatz-kapitalanlage-mit-balkon-in-berlin-friedrichshain/2004414499-196-9662
12103,Tempelhof,237000.0,71.29,2.0,-vk-19496-we10-wohnen-nahe-tempelhofer-feld-mit-stellplatz-option-bezugsfrei,https://www.ebay-kleinanzeigen.de/s-anzeige/-vk-19496-we10-wohnen-nahe-tempelhofer-feld-mit-stellplatz-option-bezugsfrei/1810271419-196-3405
10627,Charlottenburg,979000.0,103.0,3.0,immoberlin-de-praechtige-stuck-altbauwohnung-mit-balkon-lift-in-bevorzugter-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-praechtige-stuck-altbauwohnung-mit-balkon-lift-in-bevorzugter-lage/2117098537-196-3343
12203,Lichterfelde,289900.0,36.0,1.0,ca-4-rendite-im-soll-kernsaniert-nutzung-als-buero-oder-moebliertes-wohnen-moeglich,https://www.ebay-kleinanzeigen.de/s-anzeige/ca-4-rendite-im-soll-kernsaniert-nutzung-als-buero-oder-moebliertes-wohnen-moeglich/2117934748-196-25903
10245,Friedrichshain,220000.0,42.52,1.0,investieren-in-bester-city-lage-charmante-1-zimmer-wohnung-in-berlin-friedrichshain,https://www.ebay-kleinanzeigen.de/s-anzeige/investieren-in-bester-city-lage-charmante-1-zimmer-wohnung-in-berlin-friedrichshain/2143077619-196-3352
12305,Tempelhof,525000.0,101.0,3.0,stilvolle-3-zimmer-maisonette-wohnung-im-sueden-berlins-mit-zwei-terrassen,https://www.ebay-kleinanzeigen.de/s-anzeige/stilvolle-3-zimmer-maisonette-wohnung-im-sueden-berlins-mit-zwei-terrassen/2143061196-196-3410
10551,Tiergarten,270000.0,65.0,2.0,immoberlin-de-sehr-attraktive-vermietete-altbauwohnung-mit-ruhiger-terrasse,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-sehr-attraktive-vermietete-altbauwohnung-mit-ruhiger-terrasse/2117098548-196-3501
13353,Wedding,690000.0,100.0,4.0,immoberlin-de-dachrohling-fuer-neubauwohnung-mit-individuellem-ambiente-in-toplage,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-dachrohling-fuer-neubauwohnung-mit-individuellem-ambiente-in-toplage/2091306678-196-3507
13469,Reinickendorf,184000.0,48.0,2.0,immoberlin-de-angenehme-vermietete-wohnung-in-ruhiger-lage-nahe-tegeler-fliess,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-angenehme-vermietete-wohnung-in-ruhiger-lage-nahe-tegeler-fliess/2117262192-196-3456
10709,Wilmersdorf,680735.0,123.77,4.0,grosse-gewerbeeinheit-mit-praktischem-keller,https://www.ebay-kleinanzeigen.de/s-anzeige/grosse-gewerbeeinheit-mit-praktischem-keller/2004376536-196-3535
10785,Tiergarten,2086000.0,273.0,8.0,exklusive-8-zimmer-gartenresidenz-im-marmor-palais-erstbezug-2021-dicht-potsdamer-platz-,https://www.ebay-kleinanzeigen.de/s-anzeige/exklusive-8-zimmer-gartenresidenz-im-marmor-palais-erstbezug-2021-dicht-potsdamer-platz-/1342646129-196-3498
12047,Neukölln,188500.0,29.0,1.0,kapitalanlage-oder-selbstnutzung-single-apartment-mit-balkon-und-aufzug,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-oder-selbstnutzung-single-apartment-mit-balkon-und-aufzug/2143031754-196-3395
12047,Neukölln,169000.0,29.0,1.0,kapitalanlage-oder-selbstnutzung-single-apartment-mit-aufzug,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-oder-selbstnutzung-single-apartment-mit-aufzug/2143030134-196-3395
12105,Tempelhof,170000.0,43.43,1.0,interessant-fuer-kapitalanleger-vermietete-wohnung-im-idyllischen-mariendorf-,https://www.ebay-kleinanzeigen.de/s-anzeige/interessant-fuer-kapitalanleger-vermietete-wohnung-im-idyllischen-mariendorf-/2143026946-196-3408
12047,Neukölln,195000.0,29.0,1.0,kapitalanlage-oder-selbstnutzung-single-apartment-mit-aufzug,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-oder-selbstnutzung-single-apartment-mit-aufzug/2143026940-196-3395
13587,Spandau,163800.0,54.1,2.0,langfristig-vermietete-2-zimmer-wohnung-mit-balkon-in-berlin-spandau,https://www.ebay-kleinanzeigen.de/s-anzeige/langfristig-vermietete-2-zimmer-wohnung-mit-balkon-in-berlin-spandau/2143014844-196-3436
13156,Pankow,520600.0,76.0,3.0,3-zimmer-in-gruener-lage-mit-balkon-stellplatz-provisionsfrei,https://www.ebay-kleinanzeigen.de/s-anzeige/3-zimmer-in-gruener-lage-mit-balkon-stellplatz-provisionsfrei/2143007265-196-3469
10713,Wilmersdorf,115000.0,90.0,3.0,schoene-3-zimmerwohnung-in-goerlitz-zu-verkaufen,https://www.ebay-kleinanzeigen.de/s-anzeige/schoene-3-zimmerwohnung-in-goerlitz-zu-verkaufen/2142985117-196-3536
10407,Prenzlauer,534550.0,72.45,2.0,gut-geschnittene-2-zimmer-mit-balkon-altbauwohnung-in-prenzlauer-berg-,https://www.ebay-kleinanzeigen.de/s-anzeige/gut-geschnittene-2-zimmer-mit-balkon-altbauwohnung-in-prenzlauer-berg-/2004579998-196-3493
13351,Wedding,80800.0,49.0,2.0,eigentumswohnung-in-13351-berlin-kameruner-str-,https://www.ebay-kleinanzeigen.de/s-anzeige/eigentumswohnung-in-13351-berlin-kameruner-str-/2142969067-196-9665
12207,Lichterfelde,374000.0,80.61,3.0,die-altbauliebe-als-heimat-in-der-zukunft-,https://www.ebay-kleinanzeigen.de/s-anzeige/die-altbauliebe-als-heimat-in-der-zukunft-/2142963232-196-25900
12489,Treptow,199000.0,56.2,2.0,lieblingsbuch-grundbuch-,https://www.ebay-kleinanzeigen.de/s-anzeige/lieblingsbuch-grundbuch-/2142955843-196-9657
14129,Zehlendorf,333000.0,65.0,3.0,freie-3-zimmer-wohnung-mit-sonnen-balkon-in-nikolassee,https://www.ebay-kleinanzeigen.de/s-anzeige/freie-3-zimmer-wohnung-mit-sonnen-balkon-in-nikolassee/2142939039-196-3530
10717,Wilmersdorf,,92.0,4.0,verkauf-wohnung-in-10717-berlin-wohnung-mit-4-seiten-blick-,https://www.ebay-kleinanzeigen.de/s-anzeige/verkauf-wohnung-in-10717-berlin-wohnung-mit-4-seiten-blick-/2142903523-196-3539
12435,Treptow,649000.0,91.3,3.0,bezugsfreie-altbauwohnung-in-berlin,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfreie-altbauwohnung-in-berlin/2126066111-196-3480
13349,Wedding,283000.0,65.21,2.0,provisionsfrei-eigentum-sichern-bewohnte-2-zimmer-wohnung-in-berlin-wedding,https://www.ebay-kleinanzeigen.de/s-anzeige/provisionsfrei-eigentum-sichern-bewohnte-2-zimmer-wohnung-in-berlin-wedding/2142880658-196-3509
13057,Hohenschönhausen,265000.0,68.0,3.0,sehr-gut-geschnittene-3-zimmer-wohnung-mit-balkon-provisionsfrei-fuer-den-kaeufer-,https://www.ebay-kleinanzeigen.de/s-anzeige/sehr-gut-geschnittene-3-zimmer-wohnung-mit-balkon-provisionsfrei-fuer-den-kaeufer-/2142871077-196-9627
10785,Tiergarten,4200000.0,365.0,9.0,einzigartige-high-end-galerie-maisonette-im-imposanten-palais-dicht-potsdamer-platz-,https://www.ebay-kleinanzeigen.de/s-anzeige/einzigartige-high-end-galerie-maisonette-im-imposanten-palais-dicht-potsdamer-platz-/1342751777-196-3498
10117,Mitte,1365000.0,121.0,3.0,-the-place-to-be-top-wohnung-in-bestlage-,https://www.ebay-kleinanzeigen.de/s-anzeige/-the-place-to-be-top-wohnung-in-bestlage-/2142861744-196-3520
10117,Mitte,1365000.0,121.0,3.0,-residieren-in-unmittelbarer-naehe-zum-gendarmenmarkt-,https://www.ebay-kleinanzeigen.de/s-anzeige/-residieren-in-unmittelbarer-naehe-zum-gendarmenmarkt-/2142853180-196-3520
13349,Wedding,261000.0,59.08,2.0,provisionsfrei-eigentum-erwerben-gut-geschnittene-1-5-zimmer-wohnung-in-gefragter-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/provisionsfrei-eigentum-erwerben-gut-geschnittene-1-5-zimmer-wohnung-in-gefragter-lage/2142830157-196-3509
10777,Schöneberg,700000.0,132.85,4.0,schoene-dachgeschosswohnung-in-toller-lage-von-wilmersdorf,https://www.ebay-kleinanzeigen.de/s-anzeige/schoene-dachgeschosswohnung-in-toller-lage-von-wilmersdorf/2142828997-196-9644
10245,Friedrichshain,1699995.0,127.0,2.0,provisionsfrei-luxus-oase-mit-grossem-sonnenbalkon-hellen-raeumen-und-loft-charakter,https://www.ebay-kleinanzeigen.de/s-anzeige/provisionsfrei-luxus-oase-mit-grossem-sonnenbalkon-hellen-raeumen-und-loft-charakter/2063267793-196-3352
14199,Wilmersdorf,568000.0,76.0,3.0,charmante-altbauwohnung-in-stilvollem-haus-zu-verkaufen,https://www.ebay-kleinanzeigen.de/s-anzeige/charmante-altbauwohnung-in-stilvollem-haus-zu-verkaufen/2142812276-196-3541
10785,Tiergarten,619000.0,76.0,2.0,neuer-kp-exklusive-gartenwohnung-auch-gewerblich-nutzbar-erstbezug-dicht-potsdamer-platz-,https://www.ebay-kleinanzeigen.de/s-anzeige/neuer-kp-exklusive-gartenwohnung-auch-gewerblich-nutzbar-erstbezug-dicht-potsdamer-platz-/1342809678-196-3498
10785,Tiergarten,529000.0,73.0,2.0,repraesentative-gartensuite-im-marmor-bissing-palais-erstbezug-dicht-potsdamer-platz-,https://www.ebay-kleinanzeigen.de/s-anzeige/repraesentative-gartensuite-im-marmor-bissing-palais-erstbezug-dicht-potsdamer-platz-/1342807845-196-3498
12203,Lichterfelde,172000.0,34.5,2.0,in-traumhafter-lage-vermietete-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/in-traumhafter-lage-vermietete-wohnung/2142799783-196-25903
12203,Lichterfelde,344300.0,66.33,3.0,kapitalanlage-langfristig-vermietete-3-zimmer-wohnung-im-ruhigen-steglitz-lichterfelde,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-langfristig-vermietete-3-zimmer-wohnung-im-ruhigen-steglitz-lichterfelde/2142779179-196-25903
13187,Pankow,812600.0,86.75,2.0,pan-co-penthouse-wohnung-mit-dachterrasse,https://www.ebay-kleinanzeigen.de/s-anzeige/pan-co-penthouse-wohnung-mit-dachterrasse/2142772202-196-3473
